task_id,concept,parameter,trial,hint_concept,hint_param,hint_confidence,hint_concept_correct,hint_param_correct,cross_predicted,cross_gt,cross_correct,within_predicted,within_gt,within_correct,extrap_correct,extrap_confidence,all_correct,elapsed_s
Colour_Green_43,Colour,Green,43,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,2388.98
Colour_Green_44,Colour,Green,44,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,2393.86
Colour_Green_45,Colour,Green,45,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,False,0.67,False,2395.75
Colour_Green_46,Colour,Green,46,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Red,Green,False,True,1.0,False,2399.54
Colour_Green_47,Colour,Green,47,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,2403.35
Colour_Green_49,Colour,Green,49,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,2407.94
Colour_Blue_0,Colour,Blue,0,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2410.35
Colour_Green_48,Colour,Green,48,Colour,Green,1.0,True,True,Color of objects,Color of objects,True,Green,Green,True,True,1.0,True,2415.38
Colour_Blue_1,Colour,Blue,1,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2419.39
Colour_Blue_2,Colour,Blue,2,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2422.53
Colour_Blue_3,Colour,Blue,3,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2426.17
Colour_Blue_4,Colour,Blue,4,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2429.36
Colour_Blue_5,Colour,Blue,5,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2433.38
Colour_Blue_6,Colour,Blue,6,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Green,Blue,False,True,1.0,False,2438.33
Colour_Blue_7,Colour,Blue,7,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,0.67,True,2441.21
Colour_Blue_8,Colour,Blue,8,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2444.34
Colour_Blue_9,Colour,Blue,9,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2448.08
Colour_Blue_10,Colour,Blue,10,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2450.64
Colour_Blue_11,Colour,Blue,11,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,0.67,True,2451.99
Colour_Blue_12,Colour,Blue,12,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2459.12
Colour_Blue_13,Colour,Blue,13,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2461.13
Colour_Blue_14,Colour,Blue,14,Colour,Red,1.0,True,False,Color of objects,Color of objects,True,Blue,Red,False,False,0.67,False,2464.18
Colour_Blue_15,Colour,Blue,15,Colour,Blue,1.0,True,True,Orientation of objects,Color of objects,False,Blue,Blue,True,True,1.0,False,2468.32
Colour_Blue_16,Colour,Blue,16,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2472.28
Colour_Blue_17,Colour,Blue,17,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2475.01
Colour_Blue_18,Colour,Blue,18,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Red,Blue,False,True,1.0,False,2477.69
Colour_Blue_19,Colour,Blue,19,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2480.35
Colour_Blue_20,Colour,Blue,20,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2481.76
Colour_Blue_21,Colour,Blue,21,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2484.06
Colour_Blue_22,Colour,Blue,22,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2485.69
Colour_Blue_23,Colour,Blue,23,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Red,Blue,False,True,1.0,False,2486.48
Colour_Blue_25,Colour,Blue,25,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2487.88
Colour_Blue_24,Colour,Blue,24,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2489.47
Colour_Blue_26,Colour,Blue,26,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Red,Blue,False,True,1.0,False,2491.41
Colour_Blue_27,Colour,Blue,27,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,0.67,True,2492.84
Colour_Blue_28,Colour,Blue,28,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2494.24
Colour_Blue_29,Colour,Blue,29,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2495.82
Colour_Blue_30,Colour,Blue,30,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2497.48
Colour_Blue_31,Colour,Blue,31,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,0.67,True,2499.61
Colour_Blue_32,Colour,Blue,32,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2501.63
Colour_Blue_33,Colour,Blue,33,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2503.14
Colour_Blue_34,Colour,Blue,34,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Green,Blue,False,True,1.0,False,2504.46
Colour_Blue_35,Colour,Blue,35,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2506.03
Colour_Blue_36,Colour,Blue,36,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2507.78
Colour_Blue_37,Colour,Blue,37,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,0.67,True,2508.76
Colour_Blue_38,Colour,Blue,38,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2510.06
Colour_Blue_39,Colour,Blue,39,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2512.07
Colour_Blue_40,Colour,Blue,40,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2513.48
Colour_Blue_41,Colour,Blue,41,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2514.76
Colour_Blue_42,Colour,Blue,42,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Green,Blue,False,True,1.0,False,2516.07
Colour_Blue_43,Colour,Blue,43,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2517.48
Colour_Blue_44,Colour,Blue,44,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2518.78
Colour_Blue_45,Colour,Blue,45,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Green,Blue,False,True,1.0,False,2520.24
Colour_Blue_47,Colour,Blue,47,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,0.67,True,2521.83
Colour_Blue_46,Colour,Blue,46,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2523.27
Colour_Blue_48,Colour,Blue,48,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2524.81
Colour_Blue_49,Colour,Blue,49,Colour,Blue,1.0,True,True,Color of objects,Color of objects,True,Blue,Blue,True,True,1.0,True,2526.08
Reflect_X_0,Reflect,X,0,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2527.55
Reflect_X_1,Reflect,X,1,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,0.67,False,2528.87
Reflect_X_2,Reflect,X,2,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2530.75
Reflect_X_3,Reflect,X,3,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2532.26
Reflect_X_4,Reflect,X,4,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2533.46
Reflect_X_5,Reflect,X,5,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,1.0,True,2534.72
Reflect_X_6,Reflect,X,6,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2536.07
Reflect_X_7,Reflect,X,7,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2537.47
Reflect_X_8,Reflect,X,8,Reflect,X,1.0,True,True,Orientation of objects,Orientation of objects,True,X,X,True,True,1.0,True,2539.34
Reflect_X_9,Reflect,X,9,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2540.9
Reflect_X_10,Reflect,X,10,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,0.67,False,2542.29
Reflect_X_11,Reflect,X,11,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2544.34
Reflect_X_12,Reflect,X,12,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2545.76
Reflect_X_13,Reflect,X,13,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2548.02
Reflect_X_14,Reflect,X,14,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2549.52
Reflect_X_15,Reflect,X,15,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2550.7
Reflect_X_16,Reflect,X,16,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,1.0,False,2552.22
Reflect_X_17,Reflect,X,17,Reflect,X,0.67,True,True,Orientation of objects,Orientation of objects,True,X,X,True,False,1.0,False,2553.91
Reflect_X_18,Reflect,X,18,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2556.47
Reflect_X_19,Reflect,X,19,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.5,False,2557.05
Reflect_X_20,Reflect,X,20,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2558.36
Reflect_X_21,Reflect,X,21,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2559.89
Reflect_X_22,Reflect,X,22,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2561.3
Reflect_X_23,Reflect,X,23,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,1.0,False,2562.69
Reflect_X_24,Reflect,X,24,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2564.27
Reflect_X_26,Reflect,X,26,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,1.0,False,2565.89
Reflect_X_25,Reflect,X,25,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2568.05
Reflect_X_27,Reflect,X,27,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,1.0,False,2569.86
Reflect_X_28,Reflect,X,28,Reflect,X,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,X,False,True,1.0,False,2570.64
Reflect_X_29,Reflect,X,29,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2571.81
Reflect_X_30,Reflect,X,30,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2573.26
Reflect_X_31,Reflect,X,31,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2574.91
Reflect_X_32,Reflect,X,32,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,180,+90,False,True,1.0,False,2576.5
Reflect_X_33,Reflect,X,33,Reflect,Y,1.0,True,False,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2578.15
Reflect_X_34,Reflect,X,34,Reflect,Y,0.67,True,False,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2579.58
Reflect_X_35,Reflect,X,35,Reflect,X,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,X,False,False,0.67,False,2581.8
Reflect_X_36,Reflect,X,36,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2583.24
Reflect_X_37,Reflect,X,37,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,0.0,False,2584.58
Reflect_X_38,Reflect,X,38,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2585.95
Reflect_X_39,Reflect,X,39,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2587.5
Reflect_X_40,Reflect,X,40,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2588.91
Reflect_X_42,Reflect,X,42,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2590.19
Reflect_X_41,Reflect,X,41,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2591.45
Reflect_X_43,Reflect,X,43,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,1.0,False,2594.68
Reflect_X_44,Reflect,X,44,Reflect,Y,1.0,True,False,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2596.24
Reflect_X_45,Reflect,X,45,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2597.34
Reflect_X_46,Reflect,X,46,Reflect,X,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,X,False,True,1.0,False,2598.71
Reflect_X_47,Reflect,X,47,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,+90,True,True,1.0,True,2600.03
Reflect_X_48,Reflect,X,48,Reflect,Y,1.0,True,False,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2601.27
Reflect_X_49,Reflect,X,49,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,+90,False,True,1.0,False,2602.7
Reflect_Y_0,Reflect,Y,0,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,1.0,False,2604.21
Reflect_Y_1,Reflect,Y,1,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2605.45
Reflect_Y_2,Reflect,Y,2,2DRotation,180,0.67,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,True,0.67,False,2606.99
Reflect_Y_4,Reflect,Y,4,Colour,Red,1.0,False,False,Color of objects,Color of objects,True,Red,Red,True,False,0.67,False,2608.26
Reflect_Y_3,Reflect,Y,3,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,0.67,False,2609.93
Reflect_Y_5,Reflect,Y,5,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,False,1.0,False,2611.13
Reflect_Y_6,Reflect,Y,6,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2612.31
Reflect_Y_7,Reflect,Y,7,2DRotation,180,0.67,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2613.59
Reflect_Y_8,Reflect,Y,8,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2615.28
Reflect_Y_9,Reflect,Y,9,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2616.39
Reflect_Y_11,Reflect,Y,11,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2617.85
Reflect_Y_12,Reflect,Y,12,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2619.52
Reflect_Y_10,Reflect,Y,10,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2621.29
Reflect_Y_13,Reflect,Y,13,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2622.39
Reflect_Y_14,Reflect,Y,14,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2623.57
Reflect_Y_15,Reflect,Y,15,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2624.92
Reflect_Y_16,Reflect,Y,16,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2626.32
Reflect_Y_17,Reflect,Y,17,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,0.67,False,2628.01
Reflect_Y_19,Reflect,Y,19,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,1.0,True,2629.55
Reflect_Y_20,Reflect,Y,20,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2630.67
Reflect_Y_18,Reflect,Y,18,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2632.04
Reflect_Y_21,Reflect,Y,21,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2634.28
Reflect_Y_22,Reflect,Y,22,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,180,False,False,0.67,False,2635.54
Reflect_Y_23,Reflect,Y,23,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2636.59
Reflect_Y_24,Reflect,Y,24,2DRotation,180,0.67,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,True,1.0,False,2638.11
Reflect_Y_26,Reflect,Y,26,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,False,0.67,False,2639.43
Reflect_Y_25,Reflect,Y,25,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2640.63
Reflect_Y_27,Reflect,Y,27,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,1.0,True,2642.56
Reflect_Y_28,Reflect,Y,28,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2643.65
Reflect_Y_29,Reflect,Y,29,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2648.12
Reflect_Y_30,Reflect,Y,30,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,1.0,False,2648.34
Reflect_Y_32,Reflect,Y,32,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2651.22
Reflect_Y_33,Reflect,Y,33,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2653.42
Reflect_Y_35,Reflect,Y,35,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2656.78
Reflect_Y_36,Reflect,Y,36,Reflect,Y,0.67,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2659.05
Reflect_Y_37,Reflect,Y,37,Reflect,Y,0.67,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,1.0,False,2661.56
Reflect_Y_38,Reflect,Y,38,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2663.04
Reflect_Y_31,Reflect,Y,31,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,0.67,False,2664.62
Reflect_Y_39,Reflect,Y,39,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2665.72
Reflect_Y_40,Reflect,Y,40,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2667.02
Reflect_Y_41,Reflect,Y,41,Reflect,Y,1.0,True,True,Color of objects,Orientation of objects,False,Y,Y,True,False,0.67,False,2668.65
Reflect_Y_42,Reflect,Y,42,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2669.9
Reflect_Y_34,Reflect,Y,34,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2671.27
Reflect_Y_43,Reflect,Y,43,2DRotation,+90,1.0,False,False,Orientation of objects,Orientation of objects,True,-90,+90,False,False,1.0,False,2673.34
Reflect_Y_44,Reflect,Y,44,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,X,Y,False,True,0.67,False,2675.0
Reflect_Y_45,Reflect,Y,45,2DRotation,180,1.0,False,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,0.67,False,2676.59
Reflect_Y_46,Reflect,Y,46,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2677.78
Reflect_Y_47,Reflect,Y,47,2DRotation,180,0.67,False,False,Orientation of objects,Orientation of objects,True,180,180,True,True,1.0,True,2680.13
Reflect_Y_49,Reflect,Y,49,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,True,0.67,True,2683.03
Reflect_Y_48,Reflect,Y,48,Reflect,Y,1.0,True,True,Orientation of objects,Orientation of objects,True,Y,Y,True,False,0.67,False,2683.53
2DRotation_+90_0,2DRotation,+90,0,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2684.57
2DRotation_+90_1,2DRotation,+90,1,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2685.9
2DRotation_+90_2,2DRotation,+90,2,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,2687.48
2DRotation_+90_3,2DRotation,+90,3,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2688.7
2DRotation_+90_4,2DRotation,+90,4,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2691.3
2DRotation_+90_5,2DRotation,+90,5,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,1.0,True,2692.87
2DRotation_+90_6,2DRotation,+90,6,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,180,+90,False,False,0.67,False,2694.29
2DRotation_+90_7,2DRotation,+90,7,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,180,180,True,False,0.67,False,2696.04
2DRotation_+90_8,2DRotation,+90,8,Unknown,,0.0,False,False,Orientation of objects,,False,+90,+90,True,True,0.67,False,2697.81
2DRotation_+90_9,2DRotation,+90,9,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2699.01
2DRotation_+90_10,2DRotation,+90,10,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2700.51
2DRotation_+90_11,2DRotation,+90,11,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,180,180,True,True,0.67,True,2701.92
2DRotation_+90_12,2DRotation,+90,12,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2703.03
2DRotation_+90_13,2DRotation,+90,13,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2704.81
2DRotation_+90_14,2DRotation,+90,14,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2706.32
2DRotation_+90_15,2DRotation,+90,15,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,0.67,False,2708.11
2DRotation_+90_16,2DRotation,+90,16,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,+90,180,False,False,1.0,False,2709.61
2DRotation_+90_17,2DRotation,+90,17,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2711.18
2DRotation_+90_18,2DRotation,+90,18,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2712.8
2DRotation_+90_19,2DRotation,+90,19,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2714.29
2DRotation_+90_20,2DRotation,+90,20,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,1.0,False,2715.43
2DRotation_+90_21,2DRotation,+90,21,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,False,1.0,False,2718.24
2DRotation_+90_22,2DRotation,+90,22,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2719.17
2DRotation_+90_23,2DRotation,+90,23,2DRotation,180,1.0,True,False,Orientation of objects,Orientation of objects,True,180,180,True,False,1.0,False,2720.53
2DRotation_+90_24,2DRotation,+90,24,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2721.86
2DRotation_+90_25,2DRotation,+90,25,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,1.0,False,2723.38
2DRotation_+90_26,2DRotation,+90,26,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2724.64
2DRotation_+90_27,2DRotation,+90,27,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2726.13
2DRotation_+90_28,2DRotation,+90,28,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,True,0.67,False,2727.66
2DRotation_+90_29,2DRotation,+90,29,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,+90,+90,True,True,0.67,True,2729.17
2DRotation_+90_30,2DRotation,+90,30,2DRotation,+90,1.0,True,True,Orientation of objects,Orientation of objects,True,-90,+90,False,False,0.67,False,2730.87
