task_id,correct,predicted_rows,gt_rows,elapsed_s,raw_response
53fb4810,False,25,25,51.14,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 1 1 1 1 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 4 3 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 6 2 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 4 3 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 6 2 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 4 3 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 6 2 8 8 8 8 8 8 8 8 8 8 8 8 8  
8 8 8 "
7b80bb43,False,29,29,51.91,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8  
9 9 8 8 8 9 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 9 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 9 8 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 9 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 9 8 8 9 8 8  
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 "
dfadab01,False,20,20,52.24,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4  
4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 0 1 1 0 4 4 4 4 4 4 4 4 4 4 4 4  
4 0 0 4 1 0 0 1 4 0 0 4 4 4 4 4 4 4 4 4  
4 0 0 4 1 0 0 1 4 0 0 4 4 4 4 4 4 4 4 4  
4 4 4 4 0 1 1 0 4 4 4 4 4 4 4 4 4 4 4 4  
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4  
4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4  
4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 4 4 0 0 "
898e7135,False,30,30,52.78,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 "
c4d067a0,False,27,27,52.94,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 1 3 1 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 4 3 4 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 1 3 4 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 "
8b9c3697,False,23,23,53.18,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 2 2 3 3
3 3 3 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 3 3
3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 2 2 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 4 3 4 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
3 3 3 3 3 3 3 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 0 0 3 3 3 "
88bcf3b4_0,False,21,22,54.12,"5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 8 5 5 5 5 5 5 5 9 9 5 5 5 5 5 5 5 5 5 5
5 5 5 8 5 5 5 5 5 5 9 9 9 5 5 5 5 5 5 5 5 5
5 5 5 5 8 5 5 5 5 5 9 9 9 9 5 5 5 5 5 5 5 5
5 5 5 5 5 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
3 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 5 "
3dc255db,False,12,12,54.29,"0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 2 2 2 2 2 0 0 0  
0 0 0 0 0 0 4 4 4 0 2 0 0  
0 0 0 0 0 2 2 2 2 2 0 0 0  
0 0 0 0 0 0 0 0 0 0 0 0 0  
0 0 0 9 0 0 0 0 0 0 0 0 0  
0 0 9 9 0 0 0 0 0 8 0 0 0  
0 9 0 0 9 0 0 0 0 0 8 0 0  
0 9 0 0 9 0 0 2 0 0 2 8 0  
0 9 0 0 9 0 0 0 0 2 8 0 0  
0 9 0 0 9 0 0 0 0 8 0 0 0  "
e3721c99_0,False,30,30,55.05,"0 0 0 0 0 0 0 0 0 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0  
0 0 5 5 0 0 0 0 0 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 5 5 5 0  
0 5 5 5 5 5 5 5 0 5 5 5 0 0 5 5 5 5 5 0 0 0 0 0 1 0 5 0 5 0  
0 5 0 5 5 0 0 5 0 0 0 0 0 5 5 0 0 0 5 0 0 0 0 0 1 0 5 5 5 0  
0 5 0 0 5 0 0 5 0 0 0 0 0 5 0 0 0 0 5 0 5 5 5 0 1 0 5 0 5 0  
0 5 5 5 5 0 0 5 0 0 0 0 0 5 5 0 0 5 5 0 5 0 5 0 1 0 5 5 5 0  
0 0 5 5 5 0 5 5 0 0 0 0 0 0 5 5 5 5 0 0 5 5 5 0 1 0 0 0 0 0  
0 0 0 0 5 5 5 0 0 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 3 3 0  
5 5 "
6ffbe589,False,20,13,55.05,"5 0 0 0 0 0 0 0 0 0  
0 5 0 0 0 0 0 0 0 0  
3 3 5 0 0 0 0 0 0 0  
0 0 0 5 0 0 0 0 0 0  
0 0 0 0 5 0 0 0 0 0  
0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 0 5 5 5 0  
0 0 0 0 0 5 5 5 5 5  
0 0 0 0 0 0 0 0 0 0  
0 0 0 0 0 0 3 3 0 0  
0 5 5 0 3 3 3 3 3 3  
0 0 0 3 0 0 0 3 3 5  
0 5 5 3 3 0 4 0 3 3  
0 0 0 3 0 0 0 3 3 5  
0 5 5 3 3 3 3 3 3 0  
0 0 0 0 0 3 0 0 0 0  
0 0 0 0 0 0 0 0 0 0  
0 5 0 5 0 5 0 0 0 0  
0 0 5 0 5 0 0 0 0 0  
0 0 0 0 0 0 0 0 0 0  "
2ba387bc,False,12,16,55.1,"6 6 6 6 4 4 4 4  
6 6 6 6 4 4 4 4  
6 6 6 6 4 4 4 4  
6 6 6 6 4 4 4 4  
7 7 7 7 1 1 1 1  
7 0 0 7 1 1 1 1  
7 0 0 7 1 1 1 1  
7 7 7 7 1 1 1 1  
2 2 2 2 8 8 8 8  
2 0 0 2 8 8 8 8  
2 0 0 2 8 8 8 8  
2 2 2 2 8 8 8 8  "
faa9f03d,False,12,12,55.12,"0 0 0 0 7 0 0 0 0 0 0 0  
0 0 0 0 7 0 0 0 0 0 0 0  
0 0 0 0 7 0 0 0 0 0 0 0  
4 2 7 7 2 0 0 2 7 7 2 0  
0 7 0 0 0 0 0 7 0 0 7 0  
0 7 0 0 0 0 0 7 0 0 7 0  
0 7 0 0 0 0 0 7 0 0 7 0  
6 6 6 6 6 6 6 6 6 6 6 6  
0 7 0 0 0 0 0 7 0 0 7 0  
0 2 7 7 7 7 7 2 0 0 7 0  
0 0 0 0 0 0 0 0 0 0 7 0  
0 0 0 0 0 0 0 0 0 0 7 0  "
a47bf94d,False,26,26,55.19,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 6 0 0 0 0
0 1 0 1 0 0 0 0 0 0 2 0 2 0 0 3 0 3 0 0 6 0 6 0 0 0
0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 6 0 0 0 0
0 0 8 0 0 0 0 8 0 0 0 0 8 0 0 0 0 8 0 0 0 0 8 0 0 0
0 0 8 0 0 0 0 8 0 0 0 0 8 8 8 8 0 8 0 0 8 8 8 0 0 0
0 0 8 0 0 0 0 8 0 9 9 0 0 0 0 5 0 5 0 0 5 0 0 0 0 0
0 0 8 0 0 0 0 8 8 9 9 8 8 8 8 8 8 8 8 8 8 8 8 0 0 0
0 0 8 0 0 0 0 0 0 9 9 0 0 0 0 5 0 5 0 0 5 0 8 0 0 0
0 0 8 8 8 8 8 8 8 9 9 8 8 0 0 8 "
2c181942,False,24,24,57.58,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "
88bcf3b4_1,False,27,27,58.63,"8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 1 1 1 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 1 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 1 1 1 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 1 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 "
3a25b0d8_0,False,15,18,58.66,"0 0 4 4 4 4 4 4 4 4 4 0 0 0
0 4 3 3 3 3 4 8 8 8 8 4 0 0
0 4 3 3 3 3 4 8 8 8 8 4 0 0
0 4 4 4 3 3 4 8 8 4 4 4 0 0
0 0 4 4 4 4 4 4 4 4 4 0 0 0
0 4 5 5 4 2 4 5 5 4 0 0 0 0
0 4 5 5 4 2 4 5 5 4 0 0 0 0
0 4 4 4 2 2 2 4 4 4 0 0 0 0
4 1 4 7 4 2 4 7 4 1 4 0 0 0
4 4 4 7 4 4 4 7 4 4 4 0 0 0
0 4 7 7 7 4 7 7 7 4 0 0 0 0
4 7 7 7 7 7 7 7 7 7 4 0 0 0
4 7 7 7 7 4 4 4 7 7 4 0 0 0
4 4 4 4 6 6 6 4 4 4 4 0 0 0
0 0 0 4 4 4 4 4 4 4 4 0 0 0"
5dbc8537_1,False,20,20,58.78,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  
1 1 1 1 1 1 1 1 1 4 7 4 7 1 9 9 9 8 1 1  
1 1 1 1 1 1 1 1 1 7 4 7 4 1 8 9 9 9 1 1  
1 1 1 1 1 1 1 1 1 4 7 4 7 1 1 1 1 1 1 1  
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 1 1  
1 1 1 1 1 1 1 1 1 6 6 1 1 1 1 1 6 6 1 1  
1 1 1 1 1 1 1 1 1 6 6 1 1 1 1 1 1 1 1 1  
1 1 1 1 1 1 1 1 1 1 1 1 1 5 5 1 1 1 1 1  
1 1 1 1 1 1 1 1 1 4 4 9 1 1 1 1 1 1 1 1  
1 1 1 1 1 1 1 1 1 9 4 4 1 1 1 5 5 1 1 1  
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  
1 1 1 1 1 1 1 1 1 1 8 8 8 1 1 1 1 1 1 "
71e489b6_1,False,18,18,58.93,"0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  
0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 7 1 1  
0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0  
0 0 1 1 1 1 7 1 1 0 0 0 0 7 0 0 0 0 0  
0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0  
1 0 1 1 1 1 1 1 1 0 0 7 7 7 7 7 7 7 7  
0 0 1 1 1 1 1 1 1 0 0 7 7 7 7 7 7 7 7  
0 0 1 1 1 7 1 1 1 0 0 7 7 7 7 7 7 7 7  
0 0 1 1 7 1 7 1 1 0 0 7 7 7 0 7 7 7 7  
0 0 1 1 1 1 1 1 1 0 0 7 7 7 0 7 7 7 7  
0 0 1 1 1 1 1 1 1 0 0 7 7 7 7 7 7 7 7  
0 0 1 1 1 1 1 1 1 0 "
332f06d7,False,20,20,59.65,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 1 1 1 1 1 1 1 3 3 3 3 3 3 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
3 1 1 1 1 3 3 3 3 3 3 3 3 3 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 1 1 3
3 3 3 3 3 3 3 3 3 1 1 1 1 3 3 3 1 1 1 3
3 1 1 1 1 1 1 1 3 1 1 1 1 3 3 1 1 1 1 3
3 1 1 1 1 1 1 1 3 1 "
71e489b6_0,False,16,16,61.38,"1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0  
1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0  
1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0  
1 1 1 1 1 1 1 1 1 1 1 0 7 7 0 0  
1 1 1 1 1 1 1 1 1 1 1 1 7 7 0 7  
1 1 1 1 1 0 1 1 1 1 1 1 7 7 0 0  
1 1 1 1 0 1 1 1 1 1 1 1 7 7 0 7  
1 1 1 0 1 1 1 1 1 1 1 1 7 7 0 0  
1 1 1 1 1 1 1 1 1 1 1 0 7 7 0 0  
1 1 1 1 1 1 1 1 1 1 1 0 7 7 7 0  
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0  
1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0  
1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0  
1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0  
1 1 1 1 1 0 0 0 0 0 0 0 "
5545f144,False,15,15,62.32,"6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 8 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 8 6 6 6 6
6 6 6 6 6 6 8 8 8 6 6 6
6 6 6 6 6 6 6 6 8 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6"
cb2d8a2c_1,False,28,29,62.84,"8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8  
8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8  
8 8 8 8 2 2 2 2 2 2 2 2 2 2 2 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
3 3 3 3 3 3 3 3 3 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 3  
8 8 8 8 8 8 8 8 8 8 8 8 "
78332cb0_0,False,17,5,63.23,"7 7 7 7 7  
7 4 4 4 7  
4 4 7 4 7  
7 4 4 4 7  
7 7 7 7 7  
6 6 6 6 6  
7 7 7 7 7  
7 4 7 4 7  
7 4 7 4 7  
7 4 4 4 7  
7 7 7 7 7  
6 6 6 6 6  
7 7 7 7 7  
7 4 4 4 7  
4 4 7 4 7  
7 4 4 4 7  
7 7 7 7 7  "
78332cb0_1,False,5,23,65.31,"7 7 7 9 7 6 7 7 7 7 7 6 7 7 7 7 7  
7 7 9 9 7 6 7 2 7 7 7 6 7 7 9 9 7  
7 9 9 7 7 6 7 2 7 7 7 6 7 9 9 7 7  
7 9 7 7 7 6 7 2 2 7 7 6 7 9 7 7 7  
7 7 7 7 7 6 7 7 2 7 7 6 7 7 7 7 7  "
cb2d8a2c_0,False,14,14,66.73,"8 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 1 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 1 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 1 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 3
8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 3
8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 3
8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8 "
3a25b0d8_1,False,28,14,67.07,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 8 2 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 8 8 8 2 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 2 1 1 2 7 7 7 2 9 9 2 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 7 7 7 2 2 2 2 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 7 7 2 7 7 2 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 4 4 4 4 "
5dbc8537_0,False,25,10,67.15,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 1 1 3 3 1 1 3 3 3 3 1 3 3 3 3 3 3 3 3 1 1 3
1 1 1 1 1 1 1 1 1 3 3 1 1 1 1 1 3 3 1 3 1 1 1 1 3
1 1 1 1 1 1 1 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3
1 1 1 1 1 3 3 1 1 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3
1 1 1 1 1 3 3 1 1 1 1 1 1 1 1 1 3 3 1 3 3 3 1 1 1
1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 1 1 1
1 1 1 1 1 3 3 1 1 3 3 1 1 1 1 1 3 3 3 3 3 3 1 1 1
1 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"
7c66cb00,False,30,30,67.33,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 "
135a2760,False,29,29,68.24,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 3 3 3 3 3 8 3 3 3 3 3 3 8 3 3 3 3 3 3 8 3 3 3 3 3 3 8
8 3 8 8 8 8 3 8 3 1 8 8 8 3 8 3 4 4 8 8 3 8 3 8 8 8 8 3 8
8 3 8 2 2 8 3 8 3 8 1 8 8 3 8 3 4 4 4 4 3 8 3 8 8 8 8 3 8
8 3 8 2 2 8 3 8 3 8 8 1 8 3 8 3 8 8 8 4 3 8 3 8 9 9 8 3 8
8 3 8 8 8 8 3 8 3 8 8 8 1 3 8 3 4 4 4 4 3 8 3 8 9 8 8 3 8
8 3 8 2 2 8 3 8 3 8 8 1 8 3 8 3 4 8 8 8 3 8 3 8 8 8 8 3 8
8 3 8 2 2 8 3 8 3 8 1 8 8 3 8 3 4 4 4 4 3 8 3 8 9 8 8 3 8
8 3 8 8 8 8 3 8 3 1 8 8 8 3 8 3 8 8 "
20a9e565_0,False,17,2,68.94,"4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4  
4 0 0 4  
4 4 4 4"
