task_id,correct,predicted_rows,gt_rows,elapsed_s,raw_response
20270e3b_0,False,11,5,45.41,"4 4 4 4 4 4 4 4 4 4
4 1 4 1 4 1 4 4 4 1
4 1 4 1 4 1 4 1 4 1
4 1 4 1 4 1 4 1 4 1
1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1
1 4 1 4 1 1 1 1 1 1
1 4 1 4 1 1 1 1 1 1
1 4 1 4 1 1 1 1 1 1
1 4 4 4 1 1 1 1 1 1"
7491f3cf,False,7,7,47.26,"2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2 5 5 8 5 8 2 5 3 5 3 5 2 7 7 5 7 7 2 5 3 5 3 5 2
2 5 5 8 5 5 2 3 3 5 3 3 2 7 5 5 5 7 2 3 3 5 3 3 2
2 5 5 8 8 8 2 5 5 5 5 5 2 5 5 5 5 5 2 5 5 5 5 5 2
2 5 5 5 5 5 2 3 3 5 3 3 2 7 5 5 5 7 2 3 3 5 3 3 2
2 5 5 5 5 5 2 5 3 5 3 5 2 7 7 5 7 7 2 5 3 5 3 5 2
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2"
e3721c99_0,False,30,30,47.59,"0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
0 0 2 2 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 3 3 0
0 2 2 2 2 2 2 2 0 2 2 2 0 0 2 2 2 2 2 0 0 0 0 0 1 0 3 0 3 0
0 2 0 2 2 0 0 2 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 0 1 0 3 3 3 0
0 2 0 0 2 0 0 2 0 0 0 0 0 2 0 0 0 0 2 0 2 2 2 0 1 0 3 0 3 0
0 2 2 2 2 0 0 2 0 0 0 0 0 2 2 0 0 2 2 0 2 0 2 0 1 0 3 3 3 0
0 0 2 2 2 0 2 2 0 0 0 0 0 0 2 2 2 2 0 0 2 2 2 0 1 0 0 0 0 0
0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 4 4 4 0
2 2 0 0 0 0 0 0 0 2 "
8b9c3697,False,23,23,48.14,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 3 3
3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 3 3
3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 0 3 3
3 3 3 0 0 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 3 3 3 3 3
3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 4 3 4 3 4 3 3 3 3 3 3 3
3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
3 3 3 0 0 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
3 3 3 0 0 3 3 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 0 0 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 "
35ab12c3,False,21,21,48.48,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 6 6 6 7 1 1 1 1 1 1 1 3 0 0 0 0 0 0
0 0 4 6 0 0 7 0 0 0 0 0 0 0 3 0 0 3 0 0 0
0 0 0 6 0 0 7 0 0 0 0 0 0 0 3 0 0 0 3 0 0
0 0 0 6 0 0 7 0 0 3 0 0 0 0 3 0 0 0 0 3 0
0 0 0 6 0 0 7 0 0 0 3 0 0 3 3 0 0 0 0 0 3
0 0 0 6 0 0 7 0 0 0 0 3 0 0 3 0 0 0 0 0 0
0 0 0 6 0 0 7 0 0 0 0 0 3 0 3 3 0 3 0 0 0
0 0 0 6 0 0 7 0 0 0 0 0 0 3 3 0 3 0 3 0 0
0 0 0 6 0 0 7 0 0 0 0 0 0 0 3 0 3 0 0 3 0
0 0 0 6 0 0 7 0 0 0 0 0 0 0 3 0 3 0 0 "
88bcf3b4_0,False,22,22,48.81,"5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 8 5 5 5 5 5 5 5 9 9 5 5 5 5 5 5 5 5 5 5
5 5 5 8 5 5 5 5 5 5 9 9 9 5 5 5 5 5 5 5 5 5
5 5 5 5 8 5 5 5 5 5 9 9 9 9 5 5 5 5 5 5 5 5
5 5 5 5 5 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5
5 5 5 5 5 5 5 3 "
e3721c99_1,False,30,30,49.14,"0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 4 4 0 1 0 0 0 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 0 4 0 1 0 0 2 2 2 2 2 2 2 2 0 0 0 0 2 2 2 2 2 0 0 0 0 0
0 4 4 4 0 1 0 0 2 2 2 2 2 0 0 2 0 0 2 2 2 2 0 2 2 0 0 0 0 0
0 0 0 0 0 1 0 0 2 2 2 2 2 2 2 2 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 3 3 3 0 1 0 0 0 0 2 2 2 2 0 0 0 0 2 0 2 2 2 2 2 2 2 0 0 0
0 3 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 0 0 0
0 3 3 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 0 0 0 0 0
0 3 0 3 0 1 0 0 0 0 "
dfadab01,False,20,20,50.1,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7
0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0
0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0
7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7
7 0 0 7 0 1 1 0 7 0 0 7 7 0 0 7 7 0 0 7
0 7 7 0 1 0 0 1 0 7 7 0 0 7 7 0 0 7 7 0
0 7 7 0 1 0 0 1 0 7 7 0 0 7 7 0 0 7 7 0
7 0 0 7 0 1 1 0 7 0 0 7 7 0 0 7 7 0 0 7
7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7
0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0
0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0 0 7 7 0
7 0 0 7 7 0 0 7 7 0 "
3dc255db,False,12,12,50.45,"0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 2 2 2 2 0 0 0
0 0 0 0 0 0 0 0 0 0 2 0 0
0 0 0 0 0 2 2 2 2 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 8 0 0 0
0 0 0 0 0 0 0 0 0 0 8 0 0
0 0 0 0 0 0 0 2 0 0 2 8 0
0 0 0 0 0 0 0 0 0 2 8 0 0
0 0 0 0 0 0 0 0 0 8 0 0 0"
88bcf3b4_1,False,27,27,51.15,"8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 1 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 1 9 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 1 8 9 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 "
faa9f03d,False,12,12,51.89,"0 0 0 0 7 0 0 0 0 0 7 0
0 0 0 0 7 0 0 0 0 0 7 0
0 0 0 0 7 0 0 0 0 0 7 0
7 7 7 7 7 0 0 7 7 7 7 0
0 7 0 0 0 0 0 7 0 0 7 0
0 7 0 0 0 0 0 7 0 0 7 0
0 7 0 0 0 0 0 7 0 0 7 0
6 6 6 6 6 6 6 6 6 6 6 6
0 7 0 0 0 0 0 7 0 0 7 0
0 7 7 7 7 7 7 7 0 0 7 0
0 0 0 0 0 0 0 0 0 0 7 0
0 0 0 0 0 0 0 0 0 0 7 0"
2ba387bc,False,12,16,52.23,"6 6 6 6 4 4 4 4
6 6 6 6 4 0 0 4
6 6 6 6 4 0 0 4
6 6 6 6 4 4 4 4
1 1 1 1 7 7 7 7
1 1 1 1 7 7 7 7
1 1 1 1 7 7 7 7
1 1 1 1 7 7 7 7
8 8 8 8 2 2 2 2
8 8 8 8 2 0 0 2
8 8 8 8 2 0 0 2
8 8 8 8 2 2 2 2"
a47bf94d,False,26,26,52.6,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 6 0 0 0
0 1 0 1 0 0 0 0 0 0 0 2 0 2 0 0 3 0 3 0 0 6 0 6 0 0
0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 3 0 0 0 0 6 0 0 0
0 0 8 0 0 0 0 8 0 0 0 0 8 0 0 0 0 8 0 0 0 0 8 0 0 0
0 0 8 0 0 0 0 8 0 0 0 0 8 8 8 8 0 8 0 0 8 8 8 0 0 0
0 0 8 0 0 0 0 8 0 9 9 0 0 0 0 5 0 5 0 0 5 0 0 0 0 0
0 0 8 0 0 0 0 8 8 9 9 8 8 8 8 8 8 8 8 8 8 8 8 0 0 0
0 0 8 0 0 0 0 0 0 9 9 0 0 0 0 5 0 5 0 0 5 0 8 0 0 0
0 0 8 8 8 8 8 8 8 9 9 8 8 0 0 8 "
332f06d7,False,20,20,53.76,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
3 1 1 1 1 1 1 1 3 3 3 3 3 3 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3
3 1 1 1 1 3 3 3 3 3 3 3 3 3 1 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 1 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 1 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 1 1 3
3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 1 1 3
3 3 3 3 3 3 3 3 3 1 1 1 1 3 3 3 1 1 1 3
3 1 1 1 1 1 1 1 3 1 1 1 1 3 3 1 1 1 1 3
3 1 1 1 1 1 1 1 3 1 "
7b80bb43,False,29,29,54.8,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 8 8
9 9 8 8 8 9 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 9 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 9 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
8 8 8 8 8 8 9 8 8 8 8 8 8 8 9 8 8
9 9 9 9 9 9 9 9 9 9 9 9 "
2c181942,False,24,24,55.14,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "
5dbc8537_1,False,20,20,55.79,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 "
6ffbe589,False,19,13,56.4,"5 0 0 0 0
5 0 0 0 0
5 0 0 0 0
5 0 0 0 0
5 0 0 0 0
0 0 0 0 0
5 5 5 0 0
5 5 5 5 5
0 0 0 0 0
3 3 0 0 0
3 3 3 3 3
0 3 0 0 3
3 3 0 4 3
0 3 0 0 3
3 3 3 3 3
0 0 0 3 0
0 0 0 0 0
5 0 5 0 5
0 5 0 5 0"
71e489b6_1,False,18,18,57.21,"0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 7 0 7 1
0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 7 7 7 0
0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0
1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
0 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1
0 0 1 1 0 1 0 1 1 0 0 1 1 7 0 7 1 1 1
0 0 1 1 1 1 1 1 1 0 0 1 1 7 7 7 1 1 1
0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
0 0 0 "
5dbc8537_0,False,25,10,57.95,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
"
800d221b,False,30,30,59.62,"3 3 3 3 3 3 3 3 3 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
3 3 3 3 3 3 3 3 3 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
3 3 3 3 2 3 3 3 3 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
3 3 2 2 3 3 3 3 3 4 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 4 4
2 2 3 2 3 3 3 3 3 4 4 4 4 4 4 6 6 6 6 6 6 6 6 6 6 6 4 2 3 2
2 3 3 3 3 3 3 3 3 4 6 6 6 6 4 6 6 6 6 6 6 6 4 4 4 4 4 2 3 2
3 3 3 3 3 3 2 3 3 4 6 6 6 6 4 6 6 6 6 6 6 6 4 6 6 6 4 4 4 4
2 2 3 3 3 3 3 2 3 4 4 4 4 6 4 6 6 6 6 6 6 6 4 6 6 6 6 6 6 6
3 3 3 3 3 3 3 3 3 4 "
3a25b0d8_0,False,29,18,61.58,"4 4 4 4 4 4 4 4 4 4 4
4 3 3 3 3 4 8 8 8 8 4
4 3 3 3 3 4 8 8 8 8 4
4 4 4 3 3 4 8 8 4 4 4
4 4 4 4 4 4 4 4 4 4 4
4 5 5 4 2 4 5 5 4
4 5 5 4 2 4 5 5 4
4 4 4 2 2 2 4 4 4
4 1 4 7 4 2 4 7 4 1 4
4 4 4 7 4 4 4 7 4 4 4
4 7 7 7 4 7 7 7 4
4 7 7 7 7 7 7 7 7 7 4
4 7 7 7 7 7 7 7 7 7 7 4
4 7 7 7 7 4 4 4 7 7 7 7 4
4 4 4 4 4 6 6 6 4 4 4 4 4
4 4 4 4 4 4 4 4 4
4 4 0 0 4 4 4 0 0 4
4 0 0 0 4 0 0 0 4
4 0 0 0 4 0 0 0 4
4 4 4 4 0 0 0 4 4 4 4
4 0 4 4 4 0 4 4 4 0 4
4 4 4 0 4 4 4 0 4 4 4
4 0 0 0 4 0 0 0 4
4 4 0 0 0 0 0 0 0 "
5545f144,False,15,15,61.59,"6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6"
cb2d8a2c_0,False,14,14,61.59,"8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 8
8 2 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 3
8 2 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 3
8 2 8 8 8 8 8 2 8 8 8 8 8 8 8 8 8 2 8 8 8 8 8 8 8 3
8 2 8 8 8 8 8 2 8 8 8 8 8 8 8 8 "
cb2d8a2c_1,False,29,29,68.57,"8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 3 8 8 8 8 8 8 8
8 3 3 3 3 3 3 3 3 8 8 8 8 8 8 8
8 3 8 8 2 2 2 2 2 2 2 2 2 2 2 2
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
2 2 2 2 2 2 2 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 8 8 8 8 8 8 8 8 "
b99e7126,False,29,29,68.58,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 9 2 9 8 9 2 9 8 9 2 9 8 9 2 9 8 9 2 9 8 9 2 9 8 9 2 9 8
8 2 2 2 8 2 2 2 8 2 2 2 8 2 2 2 8 2 2 2 8 2 2 2 8 2 2 2 8
8 9 9 9 8 9 9 9 8 9 9 9 8 9 9 9 8 9 9 9 8 9 9 9 8 9 9 9 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 9 2 9 8 9 2 9 8 9 4 9 8 9 2 9 8 9 2 9 8 9 2 9 8 9 2 9 8
8 2 2 2 8 2 2 2 8 4 9 4 8 2 2 2 8 2 2 2 8 2 2 2 8 2 2 2 8
8 9 9 9 8 9 9 9 8 4 4 4 8 9 9 9 8 9 9 9 8 9 9 9 8 9 9 9 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 "
7c66cb00,False,30,30,68.58,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 1 1 1 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 1 8 1 1 1 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 1 1 1 1 1 8 8 3 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 3 3 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 2 2 3 3 3 3 3 2 2 8 8 8
8 8 8 8 8 8 8 8 8 8 8 8 8 2 2 2 2 2 2 2 8 8 8 8
8 8 8 8 8 8 8 8 8 8 "
71e489b6_0,False,16,16,69.85,"1 1 1 1 7 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 7 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 7 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 7 7 7 7 7 7 7 0 7 7 0 0
1 1 1 1 1 7 7 7 7 7 7 7 7 7 0 7
1 1 1 1 7 0 7 7 7 7 7 7 7 7 0 0
1 1 1 1 0 7 7 7 7 7 7 7 7 7 0 7
1 1 1 0 7 7 7 7 7 7 7 7 7 7 0 0
1 1 1 1 7 7 7 7 7 7 7 0 7 7 0 0
1 1 1 1 7 7 7 7 7 7 7 0 7 7 7 0
1 1 1 1 7 7 7 7 7 7 7 7 7 7 0 0
1 1 1 1 7 7 0 7 7 7 7 7 7 7 0 0
1 1 1 1 7 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 7 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 7 0 0 0 0 0 0 0 0 0 0 0
1 1 1 1 7 0 0 0 0 0 "
135a2760,False,29,29,70.85,"8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
8 3 3 3 3 3 3 8 3 3 3 3 3 3 8 3 3 3 3 3 3 8 3 3 3 3 3 3 8
8 3 8 8 8 8 3 8 3 1 8 8 8 3 8 3 4 4 4 4 3 8 3 8 8 8 8 3 8
8 3 8 2 2 8 3 8 3 8 1 8 8 3 8 3 4 4 4 4 3 8 3 8 8 8 8 3 8
8 3 8 2 2 8 3 8 3 8 8 1 8 3 8 3 4 4 4 4 3 8 3 8 9 9 8 3 8
8 3 8 8 8 8 3 8 3 8 8 8 1 3 8 3 4 4 4 4 3 8 3 8 9 8 8 3 8
8 3 8 2 2 8 3 8 3 8 8 1 8 3 8 3 4 4 4 4 3 8 3 8 8 8 8 3 8
8 3 8 2 2 8 3 8 3 8 1 8 8 3 8 3 4 4 4 4 3 8 3 8 9 8 8 3 8
8 3 8 8 8 8 3 8 3 1 8 8 8 3 8 3 4 4 "
78332cb0_1,False,5,23,72.36,"7 7 7 7 7 6 7 2 7 7 7 6 7 7 7 9 7 6 7 7 7 9 7
7 7 7 9 7 6 7 2 7 7 7 6 7 2 2 2 7 6 7 7 9 9 7
7 7 9 9 7 6 7 2 2 7 7 6 7 7 7 2 7 6 7 9 9 7 7
7 9 9 7 7 6 7 7 2 7 7 6 7 7 7 2 7 6 7 9 7 7 7
7 9 7 7 7 6 7 7 2 7 7 6 7 7 7 2 7 6 7 7 7 7 7"
